526959719294857216	-	-	noADR	-
449785420076056576	105	111	ADR	dreams
1004866995123314688	-	-	noADR	-
408783780850057218	103	109	ADR	burned
446820753434890240	51	59	ADR	emotions
534990223768559616	-	-	noADR	-
377470486063894530	13	18	ADR	tired
1022860764451926018	-	-	noADR	-
1030985430437687296	48	61	ADR	gained 35 lbs
452577830401212416	30	35	ADR	drunk
452577830401212416	56	61	ADR	drunk
1004967639049895936	-	-	noADR	-
541330948168900608	32	45	ADR	hurt my tummy
522463522136264705	-	-	noADR	-
1037424038337949696	-	-	noADR	-
462980244186484738	30	45	ADR	stopped working
1004688695449063425	-	-	noADR	-
541102377999142912	-	-	noADR	-
504900905784066048	-	-	noADR	-
1032366485782446080	-	-	noADR	-
533302671516901377	19	30	ADR	withdrawals
528200867556515840	-	-	noADR	-
509940440158978048	-	-	noADR	-
1029416078911463424	83	112	ADR	joint had me dead off the rip
525181281785892864	-	-	noADR	-
1028243260571959299	-	-	noADR	-
366369716312342528	16	26	ADR	exhaugsted
437622335987007489	-	-	noADR	-
1041098236268691456	10	21	ADR	heart broke
1002864907505864704	-	-	noADR	-
1035145690706522119	-	-	noADR	-
424906273830625281	-	-	noADR	-
1019382550328901638	-	-	noADR	-
377328657964228609	15	20	ADR	itchy
377328657964228609	61	69	ADR	crawling
377328657964228609	71	86	ADR	muscle twitches
432307981405782016	127	133	ADR	sleepy
1040300627362906112	123	127	ADR	sick
1021966303374991360	-	-	noADR	-
1021919298372231168	-	-	noADR	-
506940848106651648	-	-	noADR	-
446953661403758592	-	-	noADR	-
488210659323047936	-	-	noADR	-
540402133460602880	-	-	noADR	-:
447657793961873408	-	-	noADR	-
490963964499476480	80	88	ADR	hangover
501052944062488582	96	100	ADR	mess
501052944062488582	121	127	ADR	cooled
463897804243349505	-	-	noADR	-
496854382160662528	72	92	ADR	brain makes no sense
1012906272780443655	-	-	noADR	-
1010689838994116614	19	25	ADR	booted
1010689838994116614	72	91	ADR	cant walk around in
1026247557901688835	-	-	noADR	-
1022807527594049539	-	-	noADR	-
1014654878487064576	-	-	noADR	-
534625563978133505	55	74	ADR	thoughts of suicide
1025411485688897538	-	-	noADR	-
456790906209726465	47	52	ADR	flush
1035210335844814848	-	-	noADR	-
1012599580641386496	-	-	noADR	-
482212837943963648	44	52	ADR	allergic
482212837943963648	95	104	ADR	migraines
541934335017103360	26	34	ADR	addicted
1027721394119995398	-	-	noADR	-
459924889764659200	-	-	noADR	-
1040399478778413056	24	31	ADR	thirsty
1039852071917441031	-	-	noADR	-
1006342315349176320	-	-	noADR	-
540251624103370752	27	34	ADR	stomach
540251624103370752	49	57	ADR	feverish
469209928695943168	87	102	ADR	heart rate soar
395849861901598720	27	46	ADR	withdrawal symptoms
433662425200472064	79	93	ADR	uncontrollable
541339924394287104	31	36	ADR	worse
523485318272798721	52	57	ADR	hurts
523485318272798721	76	92	ADR	mess up my noise
1003481002998714368	-	-	noADR	-
526809425974407168	42	47	ADR	tummy
1019727273044295680	-	-	noADR	-
530634513895145472	35	44	ADR	back pain
530634513895145472	47	50	ADR	cry
1000553541189054464	-	-	noADR	-
523290310328463361	80	87	ADR	fatigue
452080387754176512	73	78	ADR	crazy
436598514010038272	-	-	noADR	-
539983492734808064	-	-	noADR	-
1007408402304241664	15	18	ADR	low
1021405808825860101	-	-	noADR	-
450054185615372290	-	-	noADR	-
1034177133566939137	-	-	noADR	-
475398140837625856	-	-	noADR	-
1033465178313183237	-	-	noADR	-
385804769585266688	-	-	noADR	-
476145212927262720	41	53	ADR	stomach ache
476145212927262720	58	66	ADR	diarrhea
1034873668038352896	53	72	ADR	haven't slept since
1021158712432525318	-	-	noADR	-
1020454855612256261	-	-	noADR	-
1026084525816905728	-	-	noADR	-
1025473488566595587	-	-	noADR	-
365166469404827648	114	132	ADR	stopped responding
459843922123317248	-	-	noADR	-
1016325366498123782	-	-	noADR	-
468317785723265024	42	46	ADR	pain
1014145649707798530	-	-	noADR	-
1031181451725664261	-	-	noADR	-
1004342572905574400	-	-	noADR	-
437650160500617216	87	93	ADR	hungry
437650160500617216	113	119	ADR	weight
535462074437353472	41	48	ADR	stomach
535462074437353472	77	85	ADR	nauseous
1037461883740192771	-	-	noADR	-
450463829970137088	33	44	ADR	weight gain
450463829970137088	49	57	ADR	swelling
432642934597746688	-	-	noADR	-
541374132546719745	-	-	noADR	-
541973120798584832	-	-	noADR	-
450655131697414145	-	-	noADR	-
1028781391885021187	-	-	noADR	-
1040610269553147909	-	-	noADR	-
1021745957069832192	-	-	noADR	-
1024834560859750400	70	80	ADR	dependency
467429773501689857	126	130	ADR	mess
1004046717958832131	60	70	ADR	repetitive
1004046717958832131	116	132	ADR	never incoherent
353946916926656512	-	-	noADR	-
522291745925902336	42	58	ADR	mouth taste like
530397275827470336	17	33	ADR	gained 25 pounds
1001832926231781383	-	-	noADR	-
500814290681860096	49	59	ADR	neuropathy
367428164781608961	-	-	noADR	-
1029120395482419200	2	12	ADR	underslept
1029120395482419200	29	40	ADR	doesnt work
380131625738063873	54	68	ADR	losing weight
539984064351313920	-	-	noADR	-
1021584356090015751	-	-	noADR	-
1040691859750825991	-	-	noADR	-
466877443354001408	57	68	ADR	withdrawing
466877443354001408	106	113	ADR	heroin
492770931001917440	55	65	ADR	nightmares
492770931001917440	107	120	ADR	skin itching
1020077467783049216	141	153	ADR	#groupongang
457710635573604353	-	-	noADR	-
1001439305334771719	-	-	noADR	-
458799806639800320	84	90	ADR	hunger
460225480839659520	-	-	noADR	-
503058171074592769	57	70	ADR	gained 20 lbs
517577162816520193	106	116	ADR	withdrawal
508470727897391104	23	29	ADR	killed
1012084468461469700	-	-	noADR	-
506649504335273984	-	-	noADR	-
513741910205550592	14	26	ADR	weird dreams
1031202441361018880	175	189	ADR	imprison black
527549961383079936	-	-	noADR	-
1040747417107419139	13	18	ADR	crazy
1040747417107419139	29	45	ADR	touching my soul
1000047079576752134	-	-	noADR	-
1020120295305342976	-	-	noADR	-
1042637832500772866	28	36	ADR	suicidal
462209742266310656	52	71	ADR	shortness of breath
462209742266310656	76	91	ADR	lung congestion
1001710128842919941	-	-	noADR	-
1009244411878887424	-	-	noADR	-
1023609136704118784	-	-	noADR	-
528572769449955328	34	39	ADR	shaky
1016395816347619332	45	50	ADR	tired
1042839594767663105	40	45	ADR	chill
533190965092433920	70	88	ADR	heart palpitations
447119485376278528	-	-	noADR	-
454086988182728705	87	96	ADR	nauseated
1036515010929938433	-	-	noADR	-
1039200231353663490	-	-	noADR	-
395455583815344128	76	85	ADR	dizziness
517878431565230080	-	-	noADR	-
1043781674256011264	-	-	noADR	-
514809699892342784	-	-	noADR	-
447880938802774016	46	74	ADR	driving like i was in nascar
1036904521149161472	-	-	noADR	-
1020508523321536513	-	-	noADR	-
360423459098079232	-	-	noADR	-
358749567077974017	15	22	ADR	beating
358749567077974017	53	59	ADR	sleepy
535569287730429952	9	15	ADR	cramps
542020720491253760	51	58	ADR	hearing
1002723188369862656	24	39	ADR	racist thoughts
458906191524298753	38	51	ADR	back problems
515808313351471104	45	49	ADR	pain
1022854164500635648	111	116	ADR	slept
533132151659589632	7	12	ADR	hands
533132151659589632	17	24	ADR	shaking
465947766712467456	84	95	ADR	gain weight
1040984711441539072	-	-	noADR	-
1026238809548238854	-	-	noADR	-
468196210600206337	55	59	ADR	cold
447774200590532608	30	35	ADR	awake
1028351355491115009	-	-	noADR	-
1029395023551504389	-	-	noADR	-
1038084510657794051	-	-	noADR	-
361579918599012352	42	62	ADR	crazy double vision
448023289190178816	102	107	ADR	dizzy
448023289190178816	110	119	ADR	#rsdprobs
1014726252173783040	-	-	noADR	-
510531304379936770	28	33	ADR	burns
492772514721173504	-	-	noADR	-
539773811139547136	-	-	noADR	-
1031878076723019781	-	-	noADR	-
1034537914699603975	-	-	noADR	-
446820897190871041	39	51	ADR	cant take it
1013628743359836163	-	-	noADR	-
534912663995052032	9	22	ADR	no motivation
1025438042482515968	-	-	noADR	-
511381523141246976	-	-	noADR	-
1012955597296136192	-	-	noADR	-
1037074323016577024	-	-	noADR	-
453626069170409472	59	68	ADR	agitation
541024281350524928	-	-	noADR	-
1000494040482222087	-	-	noADR	-
541556536867168256	47	57	ADR	tooth ache
533559068930342912	30	32	ADR	my
443966149328646144	-	-	noADR	-
1026339704197853184	-	-	noADR	-
541833026104467456	109	113	ADR	numb
1005108316492746752	-	-	noADR	-
541971937157996544	43	51	ADR	sweating
1035730253585371137	-	-	noADR	-
467505584866983937	-	-	noADR	-
1019337375821033477	-	-	noADR	-
1013942293123026946	-	-	noADR	-
1027740292995313666	-	-	noADR	-
1040261862762471430	-	-	noADR	-
1033678281999044608	-	-	noADR	-
1026618320836075520	-	-	noADR	-
477102704696000512	-	-	noADR	-
1015850929348702214	-	-	noADR	-
462418167571034112	99	117	ADR	appetite was weird
1027653687227961346	-	-	noADR	-
539641923582316544	60	65	ADR	drunk
539641923582316544	102	111	ADR	stumbling
540575451266428928	-	-	noADR	-
1035028384735088640	-	-	noADR	-
1025866134132875267	-	-	noADR	-
1011078658470170630	-	-	noADR	-
537815851500847104	79	85	ADR	sicker
1021550057932447752	-	-	noADR	-
459857671663808513	-	-	noADR	-
1034206414674132992	33	51	ADR	blood type is arb+
541633497245696000	-	-	noADR	-
426795070348853248	40	53	ADR	lucid dreams
1041429997079158785	-	-	noADR	-
447957014077906946	23	37	ADR	kicking my ass
447957014077906946	50	57	ADR	flushed
464493900770869249	102	107	ADR	taste
1003532548452913156	-	-	noADR	-
1023227437960896512	-	-	noADR	-
1039300307874992134	95	108	ADR	panic attacks
1039300307874992134	113	120	ADR	anxiety
522943924617617409	-	-	noADR	-
1028344210821279744	-	-	noADR	-
541384884884099075	91	95	ADR	puke
454638968584159232	58	64	ADR	hungry
1026618257414017031	-	-	noADR	-
1044039022501351431	-	-	noADR	-
446732159878172672	0	10	ADR	starvation
524612912929722368	124	130	ADR	muscle
1036650754449330176	-	-	noADR	-
363167868302524416	74	82	ADR	mouth is
450632934777958403	100	111	ADR	can't sleep
505080554430013441	-	-	noADR	-
532545795321790464	-	-	noADR	-
466980827021070337	-	-	noADR	-
1037057105432272896	-	-	noADR	-
539772064413282307	10	16	ADR	dreams
539772064413282307	24	33	ADR	screaming
1043597118055813120	-	-	noADR	-
527086409585532928	-	-	noADR	-
1040328131498967042	142	146	ADR	pain
475092763420393472	110	122	ADR	constipation
1040282472791986176	-	-	noADR	-
448244299822800897	-	-	noADR	-
454001607722930176	45	51	ADR	sleepy
1040300338933391367	-	-	noADR	-
508471880031158272	52	62	ADR	worst pain
450125960860688384	-	-	noADR	-
454389286876770304	-	-	noADR	-
453066289175490560	2	13	ADR	can't sleep
456698774685900801	-	-	noADR	-
446736126116900865	-	-	noADR	-
1026860661773676547	-	-	noADR	-
515119577206767616	16	33	ADR	allergic reaction
381062668687134720	80	86	ADR	drowsy
1026663863385837571	-	-	noADR	-
489049612922396672	-	-	noADR	-
1040831958111027201	-	-	noADR	-
1036393564392046599	-	-	noADR	-
374919223903911936	-	-	noADR	-
523789551417184256	-	-	noADR	-
524343341681758208	-	-	noADR	-
1029945021951344652	-	-	noADR	-
1022991423803670528	-	-	noADR	-
403237348236079105	-	-	noADR	-
1009369248647401473	-	-	noADR	-
1039909956131205127	55	70	ADR	half conscious
502011577051381760	45	76	ADR	mouth feel like it was attacked
422143636730441728	-	-	noADR	-
463005404461801472	0	5	ADR	slept
1022815143250616320	-	-	noADR	-
488830576263442432	65	70	ADR	yucky
537227331002466304	-	-	noADR	-
506475639751589889	-	-	noADR	-
539883142262587393	50	58	ADR	headache
486412318448693248	-	-	noADR	-
1035675537518223360	-	-	noADR	-
536331483620061185	-	-	noADR	-
517840922084921344	23	29	ADR	wheezy
524964647489634304	50	56	ADR	zombie
448151997817298944	18	26	ADR	addicted
455704005013159936	-	-	noADR	-
534924733326704640	28	41	ADR	half retarded
447094947229880320	12	21	ADR	withdrawl
530434846481723392	-	-	noADR	-
449959479690665984	-	-	noADR	-
537100227313164288	-	-	noADR	-
436230192605196288	-	-	noADR	-
1044513958533771264	43	64	ADR	stupid tooth dont act
1033414526161412096	-	-	noADR	-
1014523130113613831	-	-	noADR	-
363280804396269568	106	111	ADR	kills
1015426142692573185	-	-	noADR	-
536647618697629697	28	38	ADR	itchy legs
495252534467256320	34	43	ADR	brain fog
495252534467256320	112	120	ADR	injuries
540559263312392192	-	-	noADR	-
1020662714039980032	30	36	ADR	hungry
1020662714039980032	55	58	ADR	fat
537191441790169088	107	112	ADR	worse
1015389257219870721	-	-	noADR	-
485965581296738305	38	44	ADR	cramps
532294304513785856	-	-	noADR	-
1010961542630830080	-	-	noADR	-
1013614311917346816	-	-	noADR	-
1003664712763150340	44	48	ADR	trap
1002001830170255367	-	-	noADR	-
460949535695437824	-	-	noADR	-
468444192960962560	-	-	noADR	-
1028640136093945858	-	-	noADR	-
440414854080638976	57	67	ADR	itchy skin
500367631619465216	-	-	noADR	-
533962140269678595	-	-	noADR	-
392308766147743744	-	-	noADR	-
527670635023974401	74	89	ADR	stopped working
540503612766846976	118	126	ADR	allergic
456708001055793152	-	-	noADR	-
1041893435429535744	169	174	ADR	can�t
448080964283932672	-	-	noADR	-
519528886494044160	-	-	noADR	-
1039802198262079492	-	-	noADR	-
1044742421878374410	-	-	noADR	-
503571500403023872	57	64	ADR	stomach
503571500403023872	85	90	ADR	weird
1030041943475023872	-	-	noADR	-
459265836117544961	21	30	ADR	headwinds
512709746013376514	35	40	ADR	sick
1026539846687510528	19	25	ADR	scared
499033817340862464	-	-	noADR	-
1014601374192095232	-	-	noADR	-
459819819756711936	20	29	ADR	withdrawl
526524892704178177	-	-	noADR	-
486722873680482304	-	-	noADR	-
466565177719406595	59	67	ADR	clumsier
466565177719406595	82	88	ADR	injury
1021256835385372677	-	-	noADR	-
1040348714378911745	-	-	noADR	-
1043216252729217025	-	-	noADR	-
1035274331939635200	-	-	noADR	-
446822092063797248	47	74	ADR	feel like i have done molly
534492901494251520	52	57	ADR	abuse
517520241061298176	-	-	noADR	-
537753209289584640	-	-	noADR	-
359495261074108418	-	-	noADR	-
381370564557824000	-	-	noADR	-
523237757741973505	0	13	ADR	heptotoxicity
523237757741973505	18	29	ADR	weight gain
1005149302451154944	-	-	noADR	-
453784950748106752	-	-	noADR	-
449721392586444800	-	-	noADR	-
1032030535600623617	-	-	noADR	-
1039273586597535744	-	-	noADR	-
541608626511949824	-	-	noADR	-
455819559074033664	-	-	noADR	-
448239325248229377	19	23	ADR	pain
425595090321424384	114	126	ADR	not sleeping
527244800970743809	43	49	ADR	burned
1034802231286083584	-	-	noADR	-
502787653948153857	68	76	ADR	suicidal
502787653948153857	83	110	ADR	loss of control of my mind
527964968285515776	45	53	ADR	allergic
1021306275743887360	14	19	ADR	sleep
522319334832500736	-	-	noADR	-
475679715160625152	56	67	ADR	muscle pain
475679715160625152	112	123	ADR	muscle pain
1013769367161659392	-	-	noADR	-
1042957384677842945	-	-	noADR	-
519902449583529985	115	121	ADR	asthma
432400513879904257	21	29	ADR	allergic
1001894604860370947	-	-	noADR	-
384204392183775234	40	50	ADR	skin crawl
384204392183775234	76	85	ADR	twitches
464380586103021569	109	118	ADR	depressed
1023392384724426758	-	-	noADR	-
1026101205225750533	-	-	noADR	-
449444626886184961	60	69	ADR	maxed out
540853433021235200	-	-	noADR	-
437114660655861760	87	105	ADR	sleep until 4.30am
509123852627378176	70	76	ADR	sicker
1038580351726059520	-	-	noADR	-
526106274061385729	-	-	noADR	-
497176726708162560	48	65	ADR	allergic reaction
367674615893856256	115	124	ADR	cravings
489912650823122944	11	21	ADR	brain zaps
489912650823122944	26	40	ADR	stomach cramps
489912650823122944	117	131	ADR	hurts my brain
525456873919873024	23	29	ADR	stairs
1019675798863863808	-	-	noADR	-
367316259593277441	-	-	noADR	-
1021501267007483909	-	-	noADR	-
448117140173123584	28	47	ADR	cleaning everything
1032533606646906880	-	-	noADR	-
431544360228765696	114	118	ADR	sick
451327257160998912	94	106	ADR	nights sleep
542016265590947840	-	-	noADR	-
1034652876151214080	-	-	noADR	-
527241671764082689	38	49	ADR	gain weight
527241671764082689	67	78	ADR	gain weight
1001682436412071936	-	-	noADR	-
523948800151678976	78	88	ADR	dehydrated
460372048699998208	-	-	noADR	-
1025776289066639365	7	21	ADR	arms that push
1023621508005027840	-	-	noADR	-
1003356067068170241	-	-	noADR	-
438517925872287744	49	59	ADR	withdrawal
1031704799396483072	-	-	noADR	-
536185631890624513	25	34	ADR	nauseated
385279966037803008	48	53	ADR	bleed
385279966037803008	58	64	ADR	bruise
341707273883770880	24	27	ADR	flu
1044524448030707712	-	-	noADR	-
351439006812209153	74	80	ADR	nausea
488842351801286656	-	-	noADR	-
506580931533373440	-	-	noADR	-
507206623262441472	93	101	ADR	reaction
446813411155120129	-	-	noADR	-
1011350030777769989	-	-	noADR	-
519479616978046976	-	-	noADR	-
478672947150737408	-	-	noADR	-
1034341350588727296	-	-	noADR	-
508758554023428096	-	-	noADR	-
466783335973662720	50	55	ADR	slept
1033705671659806720	-	-	noADR	-
449547966148542464	-	-	noADR	-
517657393531195393	39	44	ADR	brain
464826608021291008	-	-	noADR	-
534310942935240706	78	87	ADR	oversleep
1042053230811901957	-	-	noADR	-
499385178503278592	21	24	ADR	leg
499385178503278592	57	63	ADR	muscle
499385178503278592	78	83	ADR	bleed
376374767806586880	19	24	ADR	tummy
1009175691731103748	-	-	noADR	-
530981747601571840	90	113	ADR	weird taste in my mouth
447766132393390080	-	-	noADR	-
1043206846650216448	-	-	noADR	-
535126655732580352	-	-	noADR	-
1004532758977409025	-	-	noADR	-
503914263736381440	80	84	ADR	sick
503914263736381440	100	112	ADR	not sleeping
1021206197863698432	-	-	noADR	-
468800177008951297	-	-	noADR	-
460897828995612673	54	64	ADR	put weight
1021286281886588933	-	-	noADR	-
1028842941379428359	-	-	noADR	-
1030685375059124224	-	-	noADR	-
1031613020835860480	114	123	ADR	addictive
1021886302814273536	-	-	noADR	-
1006931388338237440	-	-	noADR	-
1009671833753300994	-	-	noADR	-
375324443876524032	48	57	ADR	headaches
375324443876524032	62	70	ADR	diarrhea
339903090956316672	65	88	ADR	orthostatic hypotension
431623044667158528	-	-	noADR	-
377499831310090241	61	72	ADR	nightmares
451659354518081536	91	102	ADR	can't sleep
453097839703240704	-	-	noADR	-
507833514419843072	-	-	noADR	-
1032255045067309056	93	102	ADR	addiction
447134742429704192	25	28	ADR	nap
541966535934631936	-	-	noADR	-
1025949226440712197	31	39	ADR	useless
541937523677593600	-	-	noADR	-
494111404283011073	-	-	noADR	-
339891226977378304	59	73	ADR	pass out #crps
1035876846360055811	-	-	noADR	-
1010983070919356418	-	-	noADR	-
531526072160882688	-	-	noADR	-
1041926807203631104	-	-	noADR	-
1024425929370681350	-	-	noADR	-
486928788681654272	101	117	ADR	calorie watching
430047771534438400	15	18	ADR	fat
517185128637140992	-	-	noADR	-
540553948894334976	43	53	ADR	withdrawal
540553948894334976	70	76	ADR	nature
1025752677983117318	-	-	noADR	-
1021475063462166528	-	-	noADR	-
1030636820659363843	-	-	noADR	-
1041112785223122946	-	-	noADR	-
410192807823802368	0	8	ADR	starving
486053797270396928	45	59	ADR	skin reactions
1024171576407863296	85	93	ADR	allergic
487141025257771008	-	-	noADR	-
1024464609628094464	-	-	noADR	-
1028858167185170433	-	-	noADR	-
505368627542233089	55	63	ADR	hangover
505368627542233089	106	115	ADR	energetic
456541853379067904	105	117	ADR	nerve damage
469652385673908224	69	74	ADR	loopy
535353742615666688	28	38	ADR	leg cramps
1030976099554144261	-	-	noADR	-
461020058500603905	54	58	ADR	sick
541360329704603648	-	-	noADR	-
533215893040676865	-	-	noADR	-
1009625926571704321	-	-	noADR	-
489993747858341889	33	48	ADR	heat exhaustion
491991534183911424	-	-	noADR	-
1021728094166691840	-	-	noADR	-
497304073029177344	50	63	ADR	ravenous ate
515945730620395520	86	95	ADR	dry mouth
456863969404526592	112	120	ADR	disabled
1010608754482667522	-	-	noADR	-
1017572834531467265	-	-	noADR	-
1031355924320059394	-	-	noADR	-
534216681187733504	-	-	noADR	-
514573318067093505	93	101	ADR	nauseous
1000916499123630080	-	-	noADR	-
1035867297439608835	-	-	noADR	-
1002497806538592256	-	-	noADR	-
449426758127718400	-	-	noADR	-
446913988836589568	-	-	noADR	-
1002918428846542853	-	-	noADR	-
1042579817063964672	-	-	noADR	-
440009670737264640	17	27	ADR	mouth numb
531544140933525504	-	-	noADR	-
538465863389966336	-	-	noADR	-
530936999726034945	51	61	ADR	dark urine
503767231223037952	83	89	ADR	messed
1043161655641890819	-	-	noADR	-
1041027860956368896	-	-	noADR	-
522665084255219714	44	53	ADR	depressed
527845082586550273	-	-	noADR	-
1003769279810973696	107	116	ADR	tolerance
1022667232701243392	-	-	noADR	-
408631415291392000	-	-	noADR	-
535145739471843328	43	52	ADR	addiction
446905469030780928	12	17	ADR	crash
451403288630796288	130	135	ADR	dizzy
1037578213319434240	-	-	noADR	-
539494497189523456	24	35	ADR	ears rumble
461839933100273664	12	22	ADR	sleepiness
461839933100273664	96	104	ADR	sleeping
1023652976488005633	-	-	noADR	-
1003294822143148036	21	29	ADR	sleeping
524534955716923393	37	47	ADR	chest feel
524534955716923393	64	73	ADR	tightness
532529673855856640	-	-	noADR	-
536637524144586752	92	103	ADR	lightheaded
494122089591623681	94	102	ADR	nauseous
498843831455207424	66	75	ADR	dick head
465631937512878081	29	34	ADR	bleed
1002644660420947973	128	135	ADR	addicts
1002644660420947973	158	167	ADR	chemistry
537911185530572800	-	-	noADR	-
458012596378279937	70	78	ADR	migranes
488350786301489152	60	70	ADR	feel awful
533794455669592064	94	107	ADR	hiatic hernia
537464707569827840	44	50	ADR	weight
1027600320833175559	-	-	noADR	-
522413248608358401	52	60	ADR	reaction
525266063270113281	-	-	noADR	-
381830144672813058	-	-	noADR	-
1024322585323098119	-	-	noADR	-
447645988006952960	-	-	noADR	-
1001627538005942273	66	94	ADR	keeps the sheets off my legs
538541190745190400	-	-	noADR	-
535014783352049664	-	-	noADR	-
1015605495498002432	-	-	noADR	-
1024374210611826695	-	-	noADR	-
451949417701322752	130	134	ADR	rash
1019976562635091968	-	-	noADR	-
1039168289245732870	-	-	noADR	-
536206332018180098	90	99	ADR	heartburn
1041887357643964421	73	81	ADR	scamming
474732083253096448	27	50	ADR	injection site reaction
474732083253096448	68	73	ADR	burns
536738950120243200	-	-	noADR	-
454497617612132352	-	-	noADR	-
1004451935980785667	-	-	noADR	-
446817346137518081	-	-	noADR	-
1042122167213850625	-	-	noADR	-
1032797523675627526	-	-	noADR	-
1021385073944383493	-	-	noADR	-
1013631907236646917	-	-	noADR	-
528529129365192705	-	-	noADR	-
378262119105712128	-	-	noADR	-
1044705574078754816	133	140	ADR	druggie
449776797534932992	-	-	noADR	-
462265925178105856	6	17	ADR	lightheaded
462265925178105856	107	118	ADR	withdrawals
1035884182524833792	-	-	noADR	-
1017764830114181123	-	-	noADR	-
1013238764682874881	-	-	noADR	-
1023465321041211392	-	-	noADR	-
466000117439275008	32	41	ADR	your face
1021914463841214464	29	44	ADR	getting stabbed
506980878636294145	41	55	ADR	shrink an inch
506980878636294145	114	122	ADR	measured
527958271244918784	118	127	ADR	addiction
446917387342712832	-	-	noADR	-
1026881658635673600	-	-	noADR	-
1009511291646631941	77	81	ADR	rage
495787911514955776	25	39	ADR	shrink an inch
446894872092364800	60	64	ADR	sick
446894872092364800	75	81	ADR	puking
523084875746648064	7	18	ADR	palpitating
389607138999689216	-	-	noADR	-
1014650355739709440	-	-	noADR	-
1015097823623184385	-	-	noADR	-
457561010036285441	22	33	ADR	weight gain
541739964170772480	62	71	ADR	like shit
1026464666074198017	115	119	ADR	dead
452493392455274496	-	-	noADR	-
1017431249143545858	-	-	noADR	-
1039331509096857600	-	-	noADR	-
1004526613726482436	-	-	noADR	-
407022947984236545	99	116	ADR	of shock impulses
536699618667806720	26	38	ADR	awake awake
491152141000933376	-	-	noADR	-
503526059841572864	21	34	ADR	muscle cramps
517760669102637056	38	49	ADR	gain weight
517760669102637056	80	107	ADR	not liking an asthma attack
438715570465550338	-	-	noADR	-
371426575931027456	93	105	ADR	hurt so much
1011369078399922181	44	54	ADR	fat burner
1011369078399922181	149	157	ADR	heart is
441833235194982400	-	-	noADR	-
1002806903712436224	-	-	noADR	-
542030197415890944	-	-	noADR	-
438734410691911680	98	106	ADR	dry eyes
438734410691911680	111	116	ADR	mouth
1033481316522700807	-	-	noADR	-
535396704699580416	79	93	ADR	hair falls off
538907154841747457	45	59	ADR	tummy problems
537336335019700224	-	-	noADR	-
1012966485851951105	-	-	noADR	-
535500606220562433	-	-	noADR	-
447254392220422144	43	51	ADR	headache
466700609664872448	23	40	ADR	mouth is bleeding
503602001763368960	93	105	ADR	breaking out
1007386291560943622	-	-	noADR	-
488309618041315328	-	-	noADR	-
1044385798903263233	-	-	noADR	-
1027880370161831937	-	-	noADR	-
486523840638775297	4	12	ADR	allergic
531344389592076288	62	73	ADR	aches/pains
453220075177537536	-	-	noADR	-
1038178987623628800	57	63	ADR	nothin
448589282916458496	42	46	ADR	pain
448589282916458496	51	71	ADR	gabapentin wooziness
448589282916458496	76	84	ADR	headache
448589282916458496	86	100	ADR	sewing morning
446861439366463488	-	-	noADR	-
1009156906181591043	-	-	noADR	-
441040330058514434	67	84	ADR	pass the hell out
1021426092308074497	-	-	noADR	-
469220789837778944	105	109	ADR	knee
1013954728429064192	-	-	noADR	-
1040303321473474560	-	-	noADR	-
484747888392941568	65	73	ADR	reaction
525286514910302208	-	-	noADR	-
1012292389950521349	-	-	noADR	-
461465925070630912	69	77	ADR	flushing
1039219525818953732	-	-	noADR	-
1023103566053920768	-	-	noADR	-
520253320238465024	-	-	noADR	-
467528869097254912	54	61	ADR	limping
451792377498181632	-	-	noADR	-
1016820061292466177	-	-	noADR	-
1043505732983771136	144	156	ADR	water weight
450809991017299968	-	-	noADR	-
531559667772964865	57	65	ADR	allergic
540939010529456129	-	-	noADR	-
1000023842624978947	-	-	noADR	-
1020231716252803074	74	85	ADR	tenderness
457944115955896320	38	43	ADR	tired
457944115955896320	74	86	ADR	light headed
1008729875967021057	-	-	noADR	-
1040785695495868423	-	-	noADR	-
1020121117212782593	-	-	noADR	-
541598113044389888	-	-	noADR	-
1011891362000703491	-	-	noADR	-
1029061118537424903	-	-	noADR	-
1034128983045165063	-	-	noADR	-
364353027886428161	40	43	ADR	ill
364353027886428161	58	62	ADR	coma
1035687829895106560	-	-	noADR	-
533696763585372160	-	-	noADR	-
461674485922693120	-	-	noADR	-
528737700862767104	-	-	noADR	-
1027567271605141511	-	-	noADR	-
1039163441624346631	-	-	noADR	-
523634067774767104	-	-	noADR	-
1001338801858396161	-	-	noADR	-
481612003199307776	59	70	ADR	knocked out
1040879722706567173	-	-	noADR	-
1017764583543431168	-	-	noADR	-
539652552821063680	17	32	ADR	stomach hurting
1042186233617633281	-	-	noADR	-
1038033327985487872	117	127	ADR	a straight
542005519469543424	29	34	ADR	tweak
542005519469543424	65	74	ADR	15ft away
369014134777454592	32	42	ADR	nightmares
512421518190841856	8	19	ADR	frustrating
499234248260218880	-	-	noADR	-
371224655228841984	65	73	ADR	seizures
541488101563334656	22	29	ADR	nervous
541488101563334656	34	44	ADR	pulse fast
1008784215511633921	-	-	noADR	-
531369152770875392	14	44	ADR	stomach all types of fucked up
1025784172038606850	-	-	noADR	-
535071359064231937	130	137	ADR	bloated
446776478621900801	62	73	ADR	won't sleep
439270039808528384	32	56	ADR	lose function in my neck
533235243017568256	35	43	ADR	flushing
533235243017568256	54	60	ADR	sweats
1009653395660173317	-	-	noADR	-
437899887259037696	58	83	ADR	caused like mood swings
437899887259037696	88	98	ADR	nightmares
